id,text,label,clean_text,reference_time
UgxWciBfrnQRJYJFiU14AaABAg,আশা দিদি যুগ যুগ যুগ ধরে বেঁচে থাকুন। সবার প্রিয় দিদি।,-1,আশা দিদি যুগ যুগ যুগ ধরে বেঁচে থাকুন। সবার প্রিয় দিদি।,2024-07-28T18:08:13Z
UgxQFTZ0nOBC2pbyfal4AaABAg,এই সব মহান শিল্পীদের গান কখনো হারিয়ে যাবেনা।,-1,এই সব মহান শিল্পীদের গান কখনো হারিয়ে যাবেনা।,2024-09-18T12:29:02Z
UgxB_EwFsikuWdEjIOp4AaABAg,এই গানটা আমি এই নিয়ে 40 বার শুনেছি আমার খুব ভালো লাগে ❤❤ এবং এই গান টা সব থেকে পছন্দ করি❤❤ এত সুন্দর গান দেওয়ার জন্য ধন্যবাদ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,-1,এই গানটা আমি এই নিয়ে 40 বার শুনেছি আমার খুব ভালো লাগে এবং এই গান টা সব থেকে পছন্দ করি এত সুন্দর গান দেওয়ার জন্য ধন্যবাদ,2025-06-02T13:43:30Z
Ugy7TSfIlZeQzXGB3VZ4AaABAg,এই গান জীবনে কোনদিন পুরনো হবে না যত শুনবো তত শুনতে ইচ্ছে করে.❤❤,-1,এই গান জীবনে কোনদিন পুরনো হবে না যত শুনবো তত শুনতে ইচ্ছে করে.,2025-02-21T15:27:16Z
Ugz7zLf4GY7_AXwRLr14AaABAg,মোন ছুঁয়ে যাবার মতো সব গান 🥰❤️❤️❤️❤️❤️,-1,মোন ছুঁয়ে যাবার মতো সব গান ️️️️️,2025-08-29T01:46:41Z
Ugx6UXYebdc3-YfqHRl4AaABAg,এই সব গান শুনলে ভরে যায় মন আর প্রাণ।,-1,এই সব গান শুনলে ভরে যায় মন আর প্রাণ।,2024-09-12T14:49:38Z
Ugy1wsE6f83ykEqSo9J4AaABAg,গান গুলো  যেন  কখনও  পুরোনো হবার  নয়,-1,গান গুলো যেন কখনও পুরোনো হবার নয়,2024-11-18T03:03:36Z
Ugz9_XYmLRrBbxVNPUh4AaABAg,নাইস 👌 অসাধারণ লাগলো গান টি শুনতে মন ভালো হয়ে গেলো,-1,নাইস অসাধারণ লাগলো গান টি শুনতে মন ভালো হয়ে গেলো,2024-10-26T15:29:01Z
UgxDqpRjx9j5D8SHWEN4AaABAg,এখন ও গান গোল নুতন গান মনে হয়,-1,এখন ও গান গোল নুতন গান মনে হয়,2024-11-16T15:35:44Z
UgwLs7qfnl-oCit8TfF4AaABAg,খুব সুন্দর হয়েছে গো❤❤❤❤❤,-1,খুব সুন্দর হয়েছে গো,2024-12-05T08:37:40Z
