id,text,label,clean_text,reference_time
UgzM9AC5d3z8fJI7jZN4AaABAg,স্মৃতি রেখে গেলাম যখন মানুষ গানটি শুনতে আসবে তখন আমাকে লাইক দিয়ে আমাকে নোটিফিকেশন করে দিয়ে যাবে তখন এই গানটি শুনতে আমি আবার আসবো,1,স্মৃতি রেখে গেলাম যখন মানুষ গানটি শুনতে আসবে তখন আমাকে লাইক দিয়ে আমাকে নোটিফিকেশন করে দিয়ে যাবে তখন এই গানটি শুনতে আমি আবার আসবো,2024-03-13T20:25:14Z
UgzZErmbG1FXF_se1oh4AaABAg,ঈদের দিন মুভিটা বিটিভিতে দেখেছিলাম মনে পরে সেই শৈশবস্মৃতি এইতো ২০০৬ সম্ববত।।কি অসাধারন কাহীনি হাজার বছর ধরে।।পরে ক্লাস নাইনে উঠে পুরো গল্পটা নিজেই পরলাম।।ভালোই লাগতো তখন বিটিভির যোগ।।,1,ঈদের দিন মুভিটা বিটিভিতে দেখেছিলাম মনে পরে সেই শৈশবস্মৃতি এইতো ২০০৬ সম্ববত।।কি অসাধারন কাহীনি হাজার বছর ধরে।।পরে ক্লাস নাইনে উঠে পুরো গল্পটা নিজেই পরলাম।।ভালোই লাগতো তখন বিটিভির যোগ।।,2019-07-05T20:02:27Z
UgwKknd1Iu-vusEGDhJ4AaABAg,আহ কি সুন্দর উপন্যাস অসাধারন। কতবার যে পড়েছি তবুও মন ভরে না। কি একটা অক্ষেপ থেকেই যায়।,1,আহ কি সুন্দর উপন্যাস অসাধারন। কতবার যে পড়েছি তবুও মন ভরে না। কি একটা অক্ষেপ থেকেই যায়।,2025-10-04T03:23:47Z
UgxuFjU5z0UVdpdgJwp4AaABAg,"বাংলা চলচ্চিত্রের শ্রেষ্ঠ অভিনেতা নায়ক রিয়াজ
বাণিজ্যিক সিনেমা, আর্টফিলম, নাটক টেলিফিল্ম, বিজ্ঞান সব জায়গায় সুপার হিট।। হুমায়ুন আহমেদের নাটক চলচ্চিত্রে সব জায়াগায় সফল।।",0,"বাংলা চলচ্চিত্রের শ্রেষ্ঠ অভিনেতা নায়ক রিয়াজ বাণিজ্যিক সিনেমা, আর্টফিলম, নাটক টেলিফিল্ম, বিজ্ঞান সব জায়গায় সুপার হিট।। হুমায়ুন আহমেদের নাটক চলচ্চিত্রে সব জায়াগায় সফল।।",2020-06-24T07:13:20Z
Ugy2r_7ojpjZLDRRfQZ4AaABAg,"আহমেদ ইমতিয়াজ বুলবুল বিশাল মাপের একজন সঙ্গীত পরিচালক ও সুরকার ছিলেন...
😍😍😍",1,আহমেদ ইমতিয়াজ বুলবুল বিশাল মাপের একজন সঙ্গীত পরিচালক ও সুরকার ছিলেন...,2020-02-19T16:13:40Z
Ugyz9g9vUb-3-_tUMGl4AaABAg,"বাংলাদেশের  গ্রামীন সংস্কৃতির এক অনন্য স্মৃতি,  আমার পাঠ্য বইয়ে ছিল এই উপন্যাস,  আজও শরীরের লোম দাড়িয়ে যায়",1,"বাংলাদেশের গ্রামীন সংস্কৃতির এক অনন্য স্মৃতি, আমার পাঠ্য বইয়ে ছিল এই উপন্যাস, আজও শরীরের লোম দাড়িয়ে যায়",2023-02-11T13:56:15Z
Ugw-rngynRsIo7VGZO54AaABAg,কি এমন ক্ষতি হত আমরা যদি এতটা আধুনিক না হতাম।,1,কি এমন ক্ষতি হত আমরা যদি এতটা আধুনিক না হতাম।,2025-12-19T13:51:16Z
Ugwh88AZAgDu1EGTK9J4AaABAg,"এই ধরনের গান অন্তরে আগুন জ্বালিয়ে দেয়😭😭
এমন গান যেন কেউ না লিখে কোনদিন!",1,এই ধরনের গান অন্তরে আগুন জ্বালিয়ে দেয় এমন গান যেন কেউ না লিখে কোনদিন!,2020-09-17T00:50:11Z
Ugxgi18709lW9EmhIbV4AaABAg,"আমার প্রিয় গান এটা,২০১৯ যারা শুনেছ তারাই শুধু যানাও",1,"আমার প্রিয় গান এটা,২০১৯ যারা শুনেছ তারাই শুধু যানাও",2019-07-07T03:05:38Z
Ugwo6SR9hdrJMyE2G8x4AaABAg,২০২২ সালে এসেও এই গানটা হৃদয়ে গেঁথে আছে 🖤 ..! ঠিক আগের মতোই ভালো লাগে 😍🥰,1,২০২২ সালে এসেও এই গানটা হৃদয়ে গেঁথে আছে ..! ঠিক আগের মতোই ভালো লাগে,2022-02-04T05:41:46Z
UgwD3xD3_aH1yyCKEjB4AaABAg,ভারত থেকে এই মুভিটা দেখে খুব কান্নাকাটি করলাম।খুব ভালো লাগলো মুভিটি।😂,1,ভারত থেকে এই মুভিটা দেখে খুব কান্নাকাটি করলাম।খুব ভালো লাগলো মুভিটি।,2025-07-15T08:35:18Z
UgyvKCxiFRvOyZkWXFV4AaABAg,"আমি মনে করি বাংলাদেশের সর্বশ্রেষ্ঠ উপন্যাস ""হাজার বছর ধরে "" এই উপন্যাসের কথা মনে হলে কেমন যেন বুকের মধ্যে একটা মোচর দিয়ে উঠে ❤❤❤",1,"আমি মনে করি বাংলাদেশের সর্বশ্রেষ্ঠ উপন্যাস ""হাজার বছর ধরে "" এই উপন্যাসের কথা মনে হলে কেমন যেন বুকের মধ্যে একটা মোচর দিয়ে উঠে",2023-06-13T20:19:46Z
Ugw0Q8XvaWgHaOqA6q54AaABAg,যারা রিয়াজ কে ভালোবাসেন তারা অবশ্যই লাইক দেবেন..আমার মতো আর আছেন 2020 সালে ভাইরাসের মহামারির মাঝেও এই গান শুনেছেন💖💖,1,যারা রিয়াজ কে ভালোবাসেন তারা অবশ্যই লাইক দেবেন..আমার মতো আর আছেন 2020 সালে ভাইরাসের মহামারির মাঝেও এই গান শুনেছেন,2020-09-23T18:14:21Z
UgwmXDCBkkYICW3QI5Z4AaABAg,২১ সালে কে কে শুনতেছেন??  আমি ১০০ বার এর অধিক শুনেছি।ভালোলাগার শেষ নাই 😍😍,1,২১ সালে কে কে শুনতেছেন?? আমি ১০০ বার এর অধিক শুনেছি।ভালোলাগার শেষ নাই,2021-01-14T04:40:22Z
Ugx86W27C5UTMlEKz2x4AaABAg,"রাত বাড়ছে,,, হাজার বছর ধরে সেই পুরোনো রাত❤❤❤আহ কি বাক্য",1,"রাত বাড়ছে,,, হাজার বছর ধরে সেই পুরোনো রাতআহ কি বাক্য",2025-04-15T09:44:15Z
