id,text,label,clean_text,reference_time
UgxJryKmNax7XlXguRF4AaABAg,এই গান গুলো আমার ভালো লাগে তবে এখন কার গান গুলো আগের মত নেই ❤,-1,এই গান গুলো আমার ভালো লাগে তবে এখন কার গান গুলো আগের মত নেই,2025-12-05T06:52:30Z
UgxRJVXVGUGIQCU2U3J4AaABAg,ছোট্ট বেলা থেকে শুনছি তাও শুনে পোসায় না,-1,ছোট্ট বেলা থেকে শুনছি তাও শুনে পোসায় না,2025-05-12T05:14:33Z
Ugwmxm2o31pvpnxOmY54AaABAg,খুব সুন্দর লাগছে গানটি,-1,খুব সুন্দর লাগছে গানটি,2025-01-16T15:54:06Z
UgxZ8mTarl6OtCb_6wd4AaABAg,আমার মেয়ে মাঝে মাঝে এই গানটি শেয়ার করে,-1,আমার মেয়ে মাঝে মাঝে এই গানটি শেয়ার করে,2025-08-23T10:03:34Z
UgxinnoiILPqV984iNJ4AaABAg,লিখব কি করে। গান শুনতে শুনতে চোখ ভেসে যায়। পঞ্চাশ পঞ্চান্ন বছরের হারিয়ে যাওয়া ছবি গুলো প্রান পেয়ে উঠে এসেছে 😢 সত্তর বছরে সব স্মৃতি ছবি হয়ে যায়।,-1,লিখব কি করে। গান শুনতে শুনতে চোখ ভেসে যায়। পঞ্চাশ পঞ্চান্ন বছরের হারিয়ে যাওয়া ছবি গুলো প্রান পেয়ে উঠে এসেছে সত্তর বছরে সব স্মৃতি ছবি হয়ে যায়।,2025-04-07T17:55:49Z
UgwavZmtDKookw9lEm54AaABAg,জুগ জুগ ধরে অমর আছে এই গানটি ❤😅😅😅,-1,জুগ জুগ ধরে অমর আছে এই গানটি,2025-12-12T03:07:48Z
UgxcBcHjzpor5RJsVS94AaABAg,এই গানটা শোনার পর খুব কষ্ট হচ্ছে,-1,এই গানটা শোনার পর খুব কষ্ট হচ্ছে,2025-11-27T17:45:26Z
UgyVSqjMoLpsmeIMWdB4AaABAg,খুব ভালো লাগলো ধন্যবাদ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,-1,খুব ভালো লাগলো ধন্যবাদ,2025-10-16T03:09:52Z
UgwctGgoCRi883DKO3J4AaABAg,চোখ ভরা অভিনয় মন ভরা গান।,-1,চোখ ভরা অভিনয় মন ভরা গান।,2025-06-15T08:08:50Z
UgwKpf8QuRUIdnrRCjR4AaABAg,খুকুটা আসলে কে কেউ কী বুঝতে পেরেছে জানলে কমেন্ট জানান,-1,খুকুটা আসলে কে কেউ কী বুঝতে পেরেছে জানলে কমেন্ট জানান,2025-04-03T06:45:00Z
UgzqjT89VjXdWIg074p4AaABAg,আয় খুকু আয় গানটা আমার খুব প্রিয়❤❤❤🎉,-1,আয় খুকু আয় গানটা আমার খুব প্রিয়,2025-11-14T14:23:04Z
UgzxCtJQnF2kgSOXmmt4AaABAg,আর কতো রাগাবে  গোপাল ❤❤❤❤,-1,আর কতো রাগাবে গোপাল,2025-03-30T09:57:51Z
UgywUzoAs-xOJfuBraN4AaABAg,আমার খুব ভালো লাগে এই গানটি ❤❤❤❤,-1,আমার খুব ভালো লাগে এই গানটি,2025-12-12T03:06:15Z
Ugwj19F1qR3117qTfm14AaABAg,গানগুলো মন ছুয়ে যায়।,-1,গানগুলো মন ছুয়ে যায়।,2024-12-24T15:13:49Z
UgwYMQ543Ckul8dsLuh4AaABAg,খুব ই সুন্দর ভীষন ভালো,-1,খুব ই সুন্দর ভীষন ভালো,2025-08-31T10:50:08Z
UgzHCiZ6XoFbBp_t8TB4AaABAg,আমারও খুব পছন্দের গান,-1,আমারও খুব পছন্দের গান,2025-11-14T06:04:52Z
Ugw6foqlZWIX86b5nhd4AaABAg,খুবই ভালো লাগে গান গুলো,-1,খুবই ভালো লাগে গান গুলো,2025-09-22T19:39:04Z
UgyI45gNVFGPrcA9PdN4AaABAg,গান গুলো শুনে মন জুরিয়ে যায়,-1,গান গুলো শুনে মন জুরিয়ে যায়,2025-11-02T01:06:27Z
UgymPqfGGL3Sf667wzN4AaABAg,মন ভরে যায়,-1,মন ভরে যায়,2025-04-24T07:26:50Z
UgxM3oX5g9ku904OhSB4AaABAg,এই পুৱনে দিনে গান আমাৱ জীবনে  ৱসদ ।❤❤❤❤❤❤❤❤,-1,এই পুৱনে দিনে গান আমাৱ জীবনে ৱসদ ।,2025-01-04T11:49:30Z
UgywUV6dqLcAxOHK6jV4AaABAg,এই গান গুলোর যারা গীতিকার ও সুরকার তারা ব্যবসায়ী ছিলেননা।,-1,এই গান গুলোর যারা গীতিকার ও সুরকার তারা ব্যবসায়ী ছিলেননা।,2025-08-31T06:45:14Z
UgwYAO5Z68fl5Va8Pmt4AaABAg,অবশ্যই ভালো লাগবে অবশ্যই ভালো লাগবে সুরেলা কন্ঠ হেমন্ত মুখোপাধ্যায়ের গানের কোনো তুলনা হয় না আব্দুল্লাহ সে নিজে সবই আল্লাহর কৃপা,-1,অবশ্যই ভালো লাগবে অবশ্যই ভালো লাগবে সুরেলা কন্ঠ হেমন্ত মুখোপাধ্যায়ের গানের কোনো তুলনা হয় না আব্দুল্লাহ সে নিজে সবই আল্লাহর কৃপা,2025-08-31T08:08:09Z
Ugxlz-mrbLE9GXe3dvV4AaABAg,ফাদার্স ডে এর শ্রেষ্ঠ উপহার।,-1,ফাদার্স ডে এর শ্রেষ্ঠ উপহার।,2025-06-15T08:03:49Z
Ugx2woDybxxirJZJA194AaABAg,আমার খুব প্রিয় খান,-1,আমার খুব প্রিয় খান,2025-08-15T16:16:59Z
UgycSQxZjjzdaBb5B494AaABAg,আমার বাবার খুব পছন্দ 😊😊😊😊😊❤,-1,আমার বাবার খুব পছন্দ,2025-12-12T09:15:26Z
Ugx-i5HgcuFI1AYmkAx4AaABAg,চিন্তা করে তোমাদের সাথেই মানুষের পাশে দাঁড়াতে ও খুব সুন্দর একটি পোস্ট তবে কমেন্ট এর উত্তর লিখেছে যে চলে এসেছে সুন্দর লাগছে দেখতে কোন মানুষ কথা চিন্তা করেই জানি যে বাবা মায়ের একমাত্র ছেলেকে বিয়ে করতে দেখেছি কিন্তু দেখেনি সে সময় নেই সে সময় তিনি বললেন পৃথিবীর সবচেয়ে সুন্দর ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🙏🏻🌅🙏🏻🌈🙏🏻🙏🏻🙋🏼‍♀️👍👍👍👍👍👍👍👍👍👍👍👍🕉️🕉️🕉️🕉️🕉️🕉️🕉️🕉️🕉️🕉️🕉️🕉️🕉️🕉️🤝🤝🤝🤝🤝🙂🙂🙏🏻,-1,চিন্তা করে তোমাদের সাথেই মানুষের পাশে দাঁড়াতে ও খুব সুন্দর একটি পোস্ট তবে কমেন্ট এর উত্তর লিখেছে যে চলে এসেছে সুন্দর লাগছে দেখতে কোন মানুষ কথা চিন্তা করেই জানি যে বাবা মায়ের একমাত্র ছেলেকে বিয়ে করতে দেখেছি কিন্তু দেখেনি সে সময় নেই সে সময় তিনি বললেন পৃথিবীর সবচেয়ে সুন্দর 🏻🏻🏻🏻🏼️️️️️️️️️️️️️️️🏻,2024-10-24T06:33:44Z
Ugx5JcQPIEI2ybhlATB4AaABAg,আমার মেয়ে জন্য মন খারাপ করলে এই গানটি শুনি,-1,আমার মেয়ে জন্য মন খারাপ করলে এই গানটি শুনি,2025-08-31T03:46:52Z
UgzdYeYdRJ6VIIlFVvp4AaABAg,গান শুন বাড়া এত কমেন্ট কিসের  এত ভালো গান অসাধারণ 🥰🥰🥰❤,-1,গান শুন বাড়া এত কমেন্ট কিসের এত ভালো গান অসাধারণ,2025-06-23T15:21:36Z
UgzL75MR6RkaESv0VW54AaABAg,গান টা শুনলে বাবার কথা মনে পড়ে যায়।,-1,গান টা শুনলে বাবার কথা মনে পড়ে যায়।,2024-11-04T05:57:17Z
UgzN8ry-uubxUrNA58N4AaABAg,অমর থাকবে এই সব,-1,অমর থাকবে এই সব,2025-06-23T15:17:27Z
UgwhBtktuYvGSZZ8O8l4AaABAg,গান শুনে কিছু সময় আনন্দ মুহূর্ত সময় কাটালাম,-1,গান শুনে কিছু সময় আনন্দ মুহূর্ত সময় কাটালাম,2025-03-20T16:25:32Z
UgzOGS-Mt7XH_ysJ0HJ4AaABAg,দাদা তুমি বলবে যে কবে কবে শুটিং হয় 😢আমি ডিসেম্বর মাসে যাবো pless বলবে 😢,-1,দাদা তুমি বলবে যে কবে কবে শুটিং হয় আমি ডিসেম্বর মাসে যাবো pless বলবে,2024-10-29T10:38:42Z
UgwDKj1zDeK5TmU1bsN4AaABAg,২০২৫/৬/২৯❤ খুব একটা ভালো গান 😢,-1,২০২৫/৬/২৯ খুব একটা ভালো গান,2025-06-29T16:01:56Z
UgzJD1RhnzsVBzi0hhB4AaABAg,"ভালো কণ্ঠের গান, চিত্তবিনোদনের অন্যতম মনের খোরাক। মানসিক স্বাস্থ্য সুস্থ্য থাকে ।",-1,"ভালো কণ্ঠের গান, চিত্তবিনোদনের অন্যতম মনের খোরাক। মানসিক স্বাস্থ্য সুস্থ্য থাকে ।",2025-10-22T15:57:04Z
UgxCLjfxJfXiJpMX-JV4AaABAg,এই গানগুলি একবার হলেও শুনতে ভাল লাগে 2025এওথ্যাংকু  কিশোর স্যার,-1,এই গানগুলি একবার হলেও শুনতে ভাল লাগে 2025এওথ্যাংকু কিশোর স্যার,2025-08-10T11:16:54Z
UgzaWUNYyAGZPlb22UR4AaABAg,ছোটো বেলা থেকে এই গানগুলো শুনে আসছি। সব সময় ভালো লাগে।,-1,ছোটো বেলা থেকে এই গানগুলো শুনে আসছি। সব সময় ভালো লাগে।,2025-08-10T16:28:14Z
Ugw3cmb4ZNteAzol32B4AaABAg,তুমি চিরকাল আমাদের মধ্যে আছো থাকবে তুমি শেষ হতে পারোনা❤❤❤,-1,তুমি চিরকাল আমাদের মধ্যে আছো থাকবে তুমি শেষ হতে পারোনা,2023-11-07T02:45:39Z
UgxyhzCFbl4xQIwm_bV4AaABAg,এখান শুনলে অন্য গান আর শুনতে মন চায় না।,-1,এখান শুনলে অন্য গান আর শুনতে মন চায় না।,2025-08-10T17:25:53Z
Ugx7YZSNCLmbN6_zVTp4AaABAg,সব গানগুলি খুবই সুন্দর আর  ভাল ❤❤❤❤❤❤❤❤,-1,সব গানগুলি খুবই সুন্দর আর ভাল,2025-01-24T07:58:31Z
UgwStGjhcfacudz2PKF4AaABAg,তোমাকে জানাই প্রণাম,-1,তোমাকে জানাই প্রণাম,2024-01-06T03:30:24Z
UgyotvhG1TRXDx6F2ph4AaABAg,আমরা যতদিন বেঁচে থাকবো    কিশোর কুমার আমাদের মনে ও প্রানে বেঁচে থাকবেন কারণ তিনি আমাদের হৃদয় জুড়ে আছেন,-1,আমরা যতদিন বেঁচে থাকবো কিশোর কুমার আমাদের মনে ও প্রানে বেঁচে থাকবেন কারণ তিনি আমাদের হৃদয় জুড়ে আছেন,2025-04-11T03:47:43Z
UgyV_g5uYxdYvePTcL54AaABAg,এই গান শুনলে মনে ❤❤❤❤❤❤কি য়ে শান্তি,-1,এই গান শুনলে মনে কি য়ে শান্তি,2025-08-10T12:35:08Z
Ugx-x3NZaLkCc-qWDsJ4AaABAg,অমর শিল্পী কিশোর কুমার ই আর কেউ না?-:সত্যি তুমি কিশোর:- হারাই নি আমরা হ্নদয়ে আছে!!!,-1,অমর শিল্পী কিশোর কুমার ই আর কেউ না?-:সত্যি তুমি কিশোর:- হারাই নি আমরা হ্নদয়ে আছে!!!,2025-01-13T14:28:04Z
UgxigyoMcdB4uUQmxAV4AaABAg,"তোমার  মতো দ্বিতীয় আর কেও আসবেনা, অরিজিত  বা সনুনীগম অবশ্যই  আছেন কিন্তু আপনি এক এবং অদ্বিতীয়ত ।",-1,"তোমার মতো দ্বিতীয় আর কেও আসবেনা, অরিজিত বা সনুনীগম অবশ্যই আছেন কিন্তু আপনি এক এবং অদ্বিতীয়ত ।",2024-02-12T07:08:44Z
UgxSTdc-2ESjHbgtCkF4AaABAg,আমার প্রিয় গায়ক কে শতকোটি প্রণাম,-1,আমার প্রিয় গায়ক কে শতকোটি প্রণাম,2025-10-25T16:11:03Z
UgxOa0_CuZ_yzfsUGBh4AaABAg,মন মুগ্ধ হয়ে গেলো 😌😊😊,-1,মন মুগ্ধ হয়ে গেলো,2025-01-24T09:50:41Z
UgxQGel0kLjoGqjw3_F4AaABAg,সত্যি কথা যে কিশোর কুমার কিশোর কুমার এই আছে তাই তার জায়গাটা আজো পযন্ত কেও নিতে পারলো না,-1,সত্যি কথা যে কিশোর কুমার কিশোর কুমার এই আছে তাই তার জায়গাটা আজো পযন্ত কেও নিতে পারলো না,2025-09-01T06:39:27Z
UgzgC2tSeZfhTG9QBuB4AaABAg,তুমি আজিবন দর্শকদের মনে থাকবে,-1,তুমি আজিবন দর্শকদের মনে থাকবে,2023-12-13T18:24:20Z
UgydD9o44aNPQErDtL14AaABAg,বর্তমান সময়ে  অনেক কিছু আবিস্কার হচ্ছে এবং হবে কিন্তু এই রকম গান ও গায়ক হবে না,-1,বর্তমান সময়ে অনেক কিছু আবিস্কার হচ্ছে এবং হবে কিন্তু এই রকম গান ও গায়ক হবে না,2025-08-22T17:19:26Z
UgzMbe3TtzHfCkYtR2t4AaABAg,"আমি এই গানটা শুনছি 2024 সালের জুন মাসে দুপুরবেলা, যাকে একবার মন থেকে ভালোবাসা যায়, কাকে জীবনে কখনো ভোলা যায় না, আমি যাকে ভালবাসতাম তাকে আজও পর্যন্ত আমি মিস করি 🥰 যখন সবাই এই কমেন্টটা পড়বে তখন হয়তো আমি থাকবো না, কিন্তু আমার স্মৃতি রেখে গেলাম আমার প্রিয়তমার জন্য❤",-1,"আমি এই গানটা শুনছি 2024 সালের জুন মাসে দুপুরবেলা, যাকে একবার মন থেকে ভালোবাসা যায়, কাকে জীবনে কখনো ভোলা যায় না, আমি যাকে ভালবাসতাম তাকে আজও পর্যন্ত আমি মিস করি যখন সবাই এই কমেন্টটা পড়বে তখন হয়তো আমি থাকবো না, কিন্তু আমার স্মৃতি রেখে গেলাম আমার প্রিয়তমার জন্য",2024-06-07T03:36:15Z
