id,text,label,clean_text,reference_time
UgwQYK4Ik62N2-97qtB4AaABAg,সুপার হিট সং,-1,সুপার হিট সং,2025-01-18T06:19:44Z
UgwRSI64ysX5B1LXg0F4AaABAg,কাকী খুব ভালো লাগলো আমাকে আপনার গান।🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,-1,কাকী খুব ভালো লাগলো আমাকে আপনার গান।,2025-08-16T13:10:09Z
Ugye0c2B5iLTFrw3vzt4AaABAg,সেই ছোট্ট বেলার সেই গান খুব সুন্দর তোমাকে অশেষ ধন্যবাদ  জানাই আন্তরিক ও শুভেচ্ছা ও ভালো বাসা।,-1,সেই ছোট্ট বেলার সেই গান খুব সুন্দর তোমাকে অশেষ ধন্যবাদ জানাই আন্তরিক ও শুভেচ্ছা ও ভালো বাসা।,2025-04-04T03:42:15Z
UgwPuUlM3yO-aGibAal4AaABAg,তোমার গানগুলো আমার ভীষণ ভালো লাগে😊 সাবস্ক্রাইবার করে দিলাম,-1,তোমার গানগুলো আমার ভীষণ ভালো লাগে সাবস্ক্রাইবার করে দিলাম,2025-09-18T16:25:14Z
UgwE4PW34FvKrpIrAIt4AaABAg,আমি 90 দশক। পুজো প্যান্ডেল মানে মিতা চ্যাটার্জী,-1,আমি 90 দশক। পুজো প্যান্ডেল মানে মিতা চ্যাটার্জী,2025-09-23T17:50:54Z
UgzDAmIf8AZH9tpFAO14AaABAg,আমাদের পাড়াই এই সব গান শুনবো FREE FIRE 😂😂😂😂😂,-1,আমাদের পাড়াই এই সব গান শুনবো FREE FIRE,2024-11-21T14:44:35Z
UgwAZNKYzCOwuu2OIsh4AaABAg,2025 এ এই গানগুলো শুনতে কার কার ভালো লাগে ?🤩😍,-1,2025 এ এই গানগুলো শুনতে কার কার ভালো লাগে ?,2025-05-20T15:41:44Z
Ugyp4AdMftWPEdW5CP14AaABAg,"এই ধরনের গান গুলো শুনলে কেনো মন এত কেঁদে ওঠে জানিনা 🥰 এত মধুর স্মৃতি কেনো ফিরে আসেনা কেনো ?
2025 ❤ কেও এসে শুনলে অবশ্যই জানাবে ।❤❤",-1,এই ধরনের গান গুলো শুনলে কেনো মন এত কেঁদে ওঠে জানিনা এত মধুর স্মৃতি কেনো ফিরে আসেনা কেনো ? 2025 কেও এসে শুনলে অবশ্যই জানাবে ।,2025-04-18T16:32:57Z
Ugyg9GUzW7DiLaVfKAp4AaABAg,সব গান শুনেছি খুব সুন্দর ❤️,-1,সব গান শুনেছি খুব সুন্দর ️,2025-06-07T04:26:21Z
UgxrXCLh5-hzGyayHyx4AaABAg,আমার মা 24ঘনটা এই গানগুলোই শোনে।😂😂😂😂😢😂😂😅😂😂😂😂😂😂😂😂😂😢😅😅,-1,আমার মা 24ঘনটা এই গানগুলোই শোনে।,2024-11-15T15:51:35Z
UgxPI02ItBJhCldQIfJ4AaABAg,খুব সুন্দর মিতা চ্যাটার্জির গান,-1,খুব সুন্দর মিতা চ্যাটার্জির গান,2025-09-06T13:55:05Z
UgxHUWsp-_m-RbBQWzF4AaABAg,এই গান য়ে য়ে শুনছে তাদের মনে অনেক ব্যাথা লুকিয়ে আছে  সুভো রাএরী❤❤❤,-1,এই গান য়ে য়ে শুনছে তাদের মনে অনেক ব্যাথা লুকিয়ে আছে সুভো রাএরী,2025-08-01T20:54:03Z
Ugxbj4Xh4Qup86BNtLR4AaABAg,আমার এই গানভালো লাগে  না😂😢😢😢,-1,আমার এই গানভালো লাগে না,2024-11-08T06:15:41Z
UgxKHzAL45eTDxhGIIZ4AaABAg,সুপার হিট গান।,-1,সুপার হিট গান।,2024-11-06T17:44:23Z
Ugwst-uNJDJlm-b3bxN4AaABAg,সুমধুর কন্ঠে গানটা শুনে মন ছুঁয়ে গেল ।,-1,সুমধুর কন্ঠে গানটা শুনে মন ছুঁয়ে গেল ।,2024-12-16T21:24:00Z
UgyGo9Won8APQYrck8F4AaABAg,খুব সুন্দর সবগুলো গান ❤❤❤❤,-1,খুব সুন্দর সবগুলো গান,2025-04-26T07:58:57Z
UgzKuZB0efCYASLljul4AaABAg,"অসাধারণ গাইল, মন ভরে গেলো।।❤❤",-1,"অসাধারণ গাইল, মন ভরে গেলো।।",2025-09-21T15:38:08Z
