id,text,label,clean_text,reference_time
UgwRWNyBrIrnvEz6nG14AaABAg,এখনকার প্রজন্ম এসব গানের মর্মই বুঝবে না।,-1,এখনকার প্রজন্ম এসব গানের মর্মই বুঝবে না।,2025-02-01T12:25:46Z
Ugx4hCDGQ-growAHbU94AaABAg,"আগের গান, ছবি, পরিবারকে নিয়ে দেখা যেত, আর এখন চলচিত্র শিল্পের কু কিত্তি দিয়েই দিন সেষ হয়",-1,"আগের গান, ছবি, পরিবারকে নিয়ে দেখা যেত, আর এখন চলচিত্র শিল্পের কু কিত্তি দিয়েই দিন সেষ হয়",2024-04-16T15:23:20Z
UgwEpwpohvLuDKIsmxx4AaABAg,আমি রনি±আশা আমি আশাকে খুব ভালোবাসি সে এখন উন্নের বৌ রংপুর থাকে,-1,আমি রনি±আশা আমি আশাকে খুব ভালোবাসি সে এখন উন্নের বৌ রংপুর থাকে,2025-11-19T07:45:31Z
Ugzwy5owvWu4CdnWSEd4AaABAg,ঝুম বৃষ্টিতে কেনো যেনো মনে  হলো বাংলা গান শুনি।অনেক ভালো লাগলো গানটা।,-1,ঝুম বৃষ্টিতে কেনো যেনো মনে হলো বাংলা গান শুনি।অনেক ভালো লাগলো গানটা।,2024-09-15T15:38:56Z
UgzfCoJrWnUUwjDe3zZ4AaABAg,আহ্ কি গান এ প্রজন্মের ছেলেমেয়েরা আর ঐ ৯০ এর সোনালী যুগ এর আনন্দ পাবেনা।,-1,আহ্ কি গান এ প্রজন্মের ছেলেমেয়েরা আর ঐ ৯০ এর সোনালী যুগ এর আনন্দ পাবেনা।,2025-09-06T09:47:44Z
UgzzeantBXL5lvG-aEh4AaABAg,গানের কথা ও সুর সঙ্গীত পরিবেশন 👌😍👌 এতো টা সুন্দর আর হবে না 😊,-1,গানের কথা ও সুর সঙ্গীত পরিবেশন এতো টা সুন্দর আর হবে না,2025-04-30T17:41:11Z
Ugxtjdvp6q3I1jWEa-p4AaABAg,প্রজন্মের পর প্রজন্ম চলে যাবে কিন্তু তুমি প্রতিটি প্রজন্মের মানুষের কাছে চিরকাল স্বপ্নের নায়ক হয়েই থেকে যাবে❤,-1,প্রজন্মের পর প্রজন্ম চলে যাবে কিন্তু তুমি প্রতিটি প্রজন্মের মানুষের কাছে চিরকাল স্বপ্নের নায়ক হয়েই থেকে যাবে,2025-10-21T10:50:17Z
UgzcU3pGAwee-5bPDHZ4AaABAg,আগের নাইকাদের পোষাক অনেক সুন্দর ছিলো,-1,আগের নাইকাদের পোষাক অনেক সুন্দর ছিলো,2025-07-29T19:50:40Z
Ugz9N5yOPuD022VDJ2J4AaABAg,আমার মায়ের প্রিয় গান ❤,-1,আমার মায়ের প্রিয় গান,2025-03-17T04:54:58Z
UgyhdI-iRwGDno97Ng14AaABAg,আহ কি কলিজা কাঁপানো গান। নরসিংদী থেকে ইমন ছিদ্দিকী,-1,আহ কি কলিজা কাঁপানো গান। নরসিংদী থেকে ইমন ছিদ্দিকী,2024-12-30T20:16:05Z
Ugw3UFWUTjyys4p0tYN4AaABAg,এই গান গুলি শুনলে বার বার পুরোনো দিন গুলির কথা মনে পড়ে যায়।,-1,এই গান গুলি শুনলে বার বার পুরোনো দিন গুলির কথা মনে পড়ে যায়।,2024-10-14T09:42:46Z
Ugz73qRrIuwfpo1eeWt4AaABAg,"আমি দিন একবার হলেও এই গানটা শুনি,,আর যত বার শুনি ততবার আমার কিছু চিতি,, মনে পরে যায়",-1,"আমি দিন একবার হলেও এই গানটা শুনি,,আর যত বার শুনি ততবার আমার কিছু চিতি,, মনে পরে যায়",2025-01-06T08:07:04Z
UgyNwxyDoEA7Ya7tlVx4AaABAg,আমার সবচেয়ে পছন্দের গান,-1,আমার সবচেয়ে পছন্দের গান,2025-03-09T16:49:52Z
UgyHOlGzGhoRbDujltl4AaABAg,"“২০২৫ সালে এসে গানটা শুনে গেলাম… আর তোমার কথা ভীষণ মনে পড়ে গেলো। জানি না কেমন আছো তুমি…
তবে যেখানে থাকো—ভালো থেকো। ❤
আজও এই ছোট্ট মনে তুমি আছো পুরোটা জুড়ে, ঠিক আগের মতোই।”",-1,"“২০২৫ সালে এসে গানটা শুনে গেলাম… আর তোমার কথা ভীষণ মনে পড়ে গেলো। জানি না কেমন আছো তুমি… তবে যেখানে থাকো—ভালো থেকো। আজও এই ছোট্ট মনে তুমি আছো পুরোটা জুড়ে, ঠিক আগের মতোই।”",2025-12-08T15:07:23Z
UgzZkbkoFV879xOo4pV4AaABAg,আমাদের জন্য একটা সুন্দর গা ন❤,-1,আমাদের জন্য একটা সুন্দর গা ন,2024-06-11T04:02:06Z
UgxcRYiT9jWoE-cj49N4AaABAg,খুব মিস করি শুক্রবার গুলো কে 🥹,-1,খুব মিস করি শুক্রবার গুলো কে,2024-12-02T17:21:12Z
UgyJoajw5epdSKejjOV4AaABAg,আমি ইন্ডিয়া থেকে শুনছি আলমগীর ও শাবানার খুব ভালো লাগলো❤,-1,আমি ইন্ডিয়া থেকে শুনছি আলমগীর ও শাবানার খুব ভালো লাগলো,2025-02-08T04:20:12Z
UgxkcDaVgfRTEiFJfoF4AaABAg,আলমগীরকে অনেক ভালোবাসি।,-1,আলমগীরকে অনেক ভালোবাসি।,2024-06-24T11:39:07Z
Ugyljv1mOT4U3EeD3ex4AaABAg,"ভালোবাসা তৈরিতে এইগানগুলো খুব ভালো কাজ করে 😂😂😂 মনের মাঝে প্রেম জাগায়
।।😢😢😢
।",-1,ভালোবাসা তৈরিতে এইগানগুলো খুব ভালো কাজ করে মনের মাঝে প্রেম জাগায় ।। ।,2025-01-18T19:33:47Z
UgwjxlMuN6UxibyShjd4AaABAg,"এই গান টা শুনলে মন ছুঁয়ে যায়, বার বার শুনতে মন চায়।",-1,"এই গান টা শুনলে মন ছুঁয়ে যায়, বার বার শুনতে মন চায়।",2024-11-27T17:21:56Z
Ugzm7IgyqR7tcK8ZptV4AaABAg,২০২৪ সালে এসে শুনে গেলাম হৃদয় মাতানো গান তুমি আশা ভালোবাসা রয়েছো হৃদয় জুড়ে,-1,২০২৪ সালে এসে শুনে গেলাম হৃদয় মাতানো গান তুমি আশা ভালোবাসা রয়েছো হৃদয় জুড়ে,2024-11-29T13:49:52Z
UgzJSBl19NQ62_d_tYB4AaABAg,এই মুভির নাম কি,-1,এই মুভির নাম কি,2024-05-06T15:35:03Z
Ugyz6SWJhv6z1nqlmAN4AaABAg,নয় বছর পারে। আজ  এই গান আমার জিবনের সাথে মিলে গেছে। 💔💔💔,-1,নয় বছর পারে। আজ এই গান আমার জিবনের সাথে মিলে গেছে।,2025-09-19T08:22:20Z
UgxAUfPsdX6NPIgMsoZ4AaABAg,ধন্যবাদ আপনাকে ভালো থাকবেন সবসময় চাই,-1,ধন্যবাদ আপনাকে ভালো থাকবেন সবসময় চাই,2025-02-16T15:15:13Z
UgxzMQf2jOvj3may6o14AaABAg,কি বলবো এসব গান যতবার শুনি শুধু শুনতে ইচ্ছে করে,-1,কি বলবো এসব গান যতবার শুনি শুধু শুনতে ইচ্ছে করে,2024-04-04T02:15:12Z
UgzUPt1edGRF8TmgNZh4AaABAg,২০২৫ এই গানগুলো শুধু স্বচ্ছ মনের অধিকারী মানুষরাই শুনবে,-1,২০২৫ এই গানগুলো শুধু স্বচ্ছ মনের অধিকারী মানুষরাই শুনবে,2025-08-22T18:34:34Z
UgwrBxXghBKSlD9eHWF4AaABAg,অনেক সুন্দর হয়েছে,-1,অনেক সুন্দর হয়েছে,2024-11-01T16:38:07Z
Ugzzr9UN0g_Tcu5cRkJ4AaABAg,আলমগীর-শাবানা জুটির মন জুড়ানো গানটি আমার মতো কে আবার শুনলেন? ২৯-১০-২০২৪ সাল,-1,আলমগীর-শাবানা জুটির মন জুড়ানো গানটি আমার মতো কে আবার শুনলেন? ২৯-১০-২০২৪ সাল,2024-10-29T07:58:20Z
Ugyw4bCZ-iX6kuHCo614AaABAg,আমার ভালোবাসার মানুষ টা আমার কাছ থেকে অনেক দুরে চোলে গেছে তাই গান গুলা শুনলে চোখে পানি চোলে আসে😢😢,-1,আমার ভালোবাসার মানুষ টা আমার কাছ থেকে অনেক দুরে চোলে গেছে তাই গান গুলা শুনলে চোখে পানি চোলে আসে,2024-09-18T10:02:34Z
Ugw6FiM8z1ZSqwnmJ6x4AaABAg,পুরানো গান গুলা অনেক ভালো লাগে,-1,পুরানো গান গুলা অনেক ভালো লাগে,2025-02-14T16:47:09Z
UgwM0bB7jOH2MUHEcX14AaABAg,কি নিখুঁত কথার নিখুঁত সুরের মিষ্টি গান সেটা ৯০ দশকে সম্ভব হয়েছিলো,-1,কি নিখুঁত কথার নিখুঁত সুরের মিষ্টি গান সেটা ৯০ দশকে সম্ভব হয়েছিলো,2025-06-14T15:13:19Z
UgyQkN1MxjbGXsUN0FN4AaABAg,আমি বার বার শুনি এই গানটা,-1,আমি বার বার শুনি এই গানটা,2024-05-03T19:51:36Z
Ugxh6NDVWLGk0NMHMo94AaABAg,আমি আর আমার বউ প্রতিদিন রাতে এই গানটি শুনি আর একে অপরের দিকে তাকিয়ে থাকি 🥰,-1,আমি আর আমার বউ প্রতিদিন রাতে এই গানটি শুনি আর একে অপরের দিকে তাকিয়ে থাকি,2025-01-15T17:17:34Z
UgzU0I8UiF0Mbw-6pUV4AaABAg,বার বার শুনতে ইচ্চে হয়,-1,বার বার শুনতে ইচ্চে হয়,2024-12-27T16:37:17Z
Ugz80FK5FqARZZaqLr14AaABAg,২০২৫ এখনও এতটা ভালো লাগা কাজ করে এই গান শুনে,-1,২০২৫ এখনও এতটা ভালো লাগা কাজ করে এই গান শুনে,2025-08-24T14:12:35Z
UgyuAkIrve2sZJ4O9hR4AaABAg,২৫ সালে শুনলাম অনেক ভালো লাগলো,-1,২৫ সালে শুনলাম অনেক ভালো লাগলো,2025-02-20T16:18:51Z
Ugx5orsa6nPmX3Y157l4AaABAg,"আমি যে শুনি সেটা কাউকে বলবো না, কারণ এ-ই গান গুলো আমার আবেগ",-1,"আমি যে শুনি সেটা কাউকে বলবো না, কারণ এ-ই গান গুলো আমার আবেগ",2024-08-24T01:00:08Z
UgyV2g8L6sTnzJo2WAR4AaABAg,সারা জীবন বেছে থাকব এই গানে,-1,সারা জীবন বেছে থাকব এই গানে,2024-06-12T08:48:46Z
UgwNYMQscTcrgxm1Z6B4AaABAg,"২০২৪ সালে গান টা ভালো লাগলো
কাতার থেকে  শুনলাম",-1,২০২৪ সালে গান টা ভালো লাগলো কাতার থেকে শুনলাম,2024-09-22T19:49:19Z
UgwRwWmmJhJjTPJwNnJ4AaABAg,কি মধুর কন্ঠ বাংলার কিংবদন্তি এন্ড্রু কিশোর সাবিনা ইয়াসমিন,-1,কি মধুর কন্ঠ বাংলার কিংবদন্তি এন্ড্রু কিশোর সাবিনা ইয়াসমিন,2024-12-24T15:38:26Z
UgxRh0OzPDclQ8jw-294AaABAg,যতই শুনি ততই শুনতে মন চায়।সবার বন্ধন থাকুক অটুট।,-1,যতই শুনি ততই শুনতে মন চায়।সবার বন্ধন থাকুক অটুট।,2024-11-14T14:34:22Z
UgxhkNtuI5mHtQX3et94AaABAg,😢আমি শুনচি খুব সুন্দর লাগে,-1,আমি শুনচি খুব সুন্দর লাগে,2024-11-07T14:31:43Z
UgyAMF9Wr6VTR1pT-9B4AaABAg,আমার জীবনের সুন্দর  একটি গান,-1,আমার জীবনের সুন্দর একটি গান,2025-02-22T01:42:42Z
UgxXOLdKkutpenIEPhF4AaABAg,মন ছুঁয়ে দেয় এমন গান গুলি,-1,মন ছুঁয়ে দেয় এমন গান গুলি,2024-06-03T10:10:43Z
