id,text,label,clean_text,reference_time
UgwzOQQfmRwMb3DKT5l4AaABAg,হৃদয়ে গেঁথে আছে যে গান❤,-1,হৃদয়ে গেঁথে আছে যে গান,2023-07-06T04:07:05Z
UgzuBbfN9mpzIXrCJth4AaABAg,কে এখানে 2085 সাল থেকে এই গান টা শুনছে...???,-1,কে এখানে 2085 সাল থেকে এই গান টা শুনছে...???,2025-07-22T15:14:37Z
UgxSfXTC30G-skyMRhV4AaABAg,হৃদয়ের গভীরের কথা গুলো আমি কখনো হয়তো বলতে পারি না কাউকে । কিন্তু এই গান গুলো শুনলে মনে হয় যেন মনের সব ব্যাথা বেদনা শুধু আমার মনেই বন্দী নেই ।,-1,হৃদয়ের গভীরের কথা গুলো আমি কখনো হয়তো বলতে পারি না কাউকে । কিন্তু এই গান গুলো শুনলে মনে হয় যেন মনের সব ব্যাথা বেদনা শুধু আমার মনেই বন্দী নেই ।,2021-10-30T17:12:29Z
UgzcyiH5ZUM_caPGQl54AaABAg,"সারাজীবন শুধু দুঃখ, কষ্ট ই পেলাম।😢",-1,"সারাজীবন শুধু দুঃখ, কষ্ট ই পেলাম।",2025-11-06T07:21:34Z
UgwBTmTriNULXmCenWF4AaABAg,"আমি একদিন খারাপ ছিলাম 
এখন আমি ভাল জীবনে বসবাস করি
কিন্তু তবুও সবার ধারনা পালটাতে পারলাম না
আমি একটা মেয়ে বলে তাই",-1,আমি একদিন খারাপ ছিলাম এখন আমি ভাল জীবনে বসবাস করি কিন্তু তবুও সবার ধারনা পালটাতে পারলাম না আমি একটা মেয়ে বলে তাই,2021-07-26T18:49:00Z
UgwWv5oX61Bnbw2_kP94AaABAg,এই গানগুলো আসলেই আবেগের ঝুলি🖤,-1,এই গানগুলো আসলেই আবেগের ঝুলি,2022-12-07T16:53:37Z
UgxKjDzEN8LlW13SaYJ4AaABAg,গান টা শুনে মন ভিতরটা নাড়া দেয়। জয় হোক গুরুর।। গান টা জীবনের সাথে দারুন কম্বিনেশন।,-1,গান টা শুনে মন ভিতরটা নাড়া দেয়। জয় হোক গুরুর।। গান টা জীবনের সাথে দারুন কম্বিনেশন।,2021-06-19T21:17:31Z
UgzInFXfqRJ9lPxPb-p4AaABAg,তোমায় পেয়ে গেলে এতো সুন্দর গান হয়তো আর শোনা হতো না প্রিয়। 😇 স্মৃতি রেখে গেলাম 🙃। যুগ যুগ ধরে মানুষ যখন এই গানটা শুনতে আসবে তখন কেউ Like দিলে Notification পেয়ে আবার শুনতে আসবো প্রিয় গানটা🥰,-1,তোমায় পেয়ে গেলে এতো সুন্দর গান হয়তো আর শোনা হতো না প্রিয়। স্মৃতি রেখে গেলাম । যুগ যুগ ধরে মানুষ যখন এই গানটা শুনতে আসবে তখন কেউ Like দিলে Notification পেয়ে আবার শুনতে আসবো প্রিয় গানটা,2023-08-05T06:42:27Z
UgywxkPEK_DSZvf-_lx4AaABAg,"এই ফিল্ম টা বাংলাদেশি ভাই দের কত % ভালো লেগেছে ,জীত দার movie",-1,"এই ফিল্ম টা বাংলাদেশি ভাই দের কত % ভালো লেগেছে ,জীত দার movie",2021-06-11T09:55:57Z
UgxEf6Jq1ppSJCZFn514AaABAg,আমি সারা জীবন ভুলবো না এই গান তুই আসার পর এই গান টা শুনতে ভুলে গেছি লাম। আমার দুঃখের সময় তোকে পরেছিলাম কখনো ভাবিনি যে আবার হারিয়ে ফেলবো😭😭,-1,আমি সারা জীবন ভুলবো না এই গান তুই আসার পর এই গান টা শুনতে ভুলে গেছি লাম। আমার দুঃখের সময় তোকে পরেছিলাম কখনো ভাবিনি যে আবার হারিয়ে ফেলবো,2025-07-31T16:29:48Z
