id,text,label,clean_text,reference_time
Ugx8TS-_UlCvPAnD6lp4AaABAg,আজকে কমেন্ট করে গেলাম হয়তো আমরা থাকবোনা কিন্ত গান টি চির অমর হয়ে থাকবে ১১/৮/২০২৫,1,আজকে কমেন্ট করে গেলাম হয়তো আমরা থাকবোনা কিন্ত গান টি চির অমর হয়ে থাকবে ১১/৮/২০২৫,2025-06-11T07:12:36Z
UgxTuVF3zjPVR1byjq54AaABAg,সুরটা কেমন যেন অন্য কোন গানের সুরের কাছাকাছি......,1,সুরটা কেমন যেন অন্য কোন গানের সুরের কাছাকাছি......,2025-05-19T15:14:49Z
UgzMnI8zSUfFWs8ayut4AaABAg,ববিতা ম্যামকে দেখলে আফসোস হয় কেন ঐ যুগে জন্ম হলোনা আমার।।।,1,ববিতা ম্যামকে দেখলে আফসোস হয় কেন ঐ যুগে জন্ম হলোনা আমার।।।,2025-10-19T17:14:30Z
UgxMTF37ehq3Me2nUEl4AaABAg,দুই হাজার তিরিশ শালেও এই গান  গুলি শুনবে,1,দুই হাজার তিরিশ শালেও এই গান গুলি শুনবে,2025-12-04T09:16:15Z
Ugw5r5ei2792B_wSk514AaABAg,বেঁচে  থাকুক সাবিনার কন্ঠ।,1,বেঁচে থাকুক সাবিনার কন্ঠ।,2025-01-07T16:23:05Z
UgxUlLW7DAF0oSAvenl4AaABAg,এ সব গান বুঝার জন্য নীরব সময় ও অনেক আবেগের প্রয়োজন।যা কেবল একজন চিরকুমার বুঝতে পারে।,1,এ সব গান বুঝার জন্য নীরব সময় ও অনেক আবেগের প্রয়োজন।যা কেবল একজন চিরকুমার বুঝতে পারে।,2025-09-02T18:41:41Z
Ugz6m7yW7I08GDGBfwl4AaABAg,"আহ! কী কথা! কী সুর! কী গায়কী আর কী অভিনয়!!!  
বাংলা চলচ্চিত্রে সবচেয়ে ভদ্র চেহারার নায়ক বুলবুল আহমেদ।",0,আহ! কী কথা! কী সুর! কী গায়কী আর কী অভিনয়!!! বাংলা চলচ্চিত্রে সবচেয়ে ভদ্র চেহারার নায়ক বুলবুল আহমেদ।,2025-11-13T08:36:41Z
UgxJmp2lskQau4T2cpd4AaABAg,এ ধরনের হৃদয় নিংড়ানো গান আর হবেনা,1,এ ধরনের হৃদয় নিংড়ানো গান আর হবেনা,2025-09-23T14:50:05Z
UgwonXyuGP-O3-QuM194AaABAg,"কোন দিন! কোন দিন যদি আসে।
 আমি নাই গো পাশে। 
হৃদয় ছুয়ে যাওয়ার  মত গান।",1,কোন দিন! কোন দিন যদি আসে। আমি নাই গো পাশে। হৃদয় ছুয়ে যাওয়ার মত গান।,2024-11-04T20:32:33Z
Ugwfz5IMZ2doqeGm59R4AaABAg,"সেই দিন মিস
করি 😮",1,সেই দিন মিস করি,2025-12-13T19:38:51Z
UgwhOli-Vgb7pG0VWb14AaABAg,সবারই কমেন আমি পড়ি অনেক ভালো লাগে,0,সবারই কমেন আমি পড়ি অনেক ভালো লাগে,2024-09-01T06:31:15Z
Ugy0-kJBWMBKuijf6Sd4AaABAg,"যোগাযোগ  থাকুক বা না থাকুক, প্রিয় মানুষ প্রিয়ই থেকে যাবে, দূরের আকাশে চাঁদের মত, দেখা যাবে কিন্তু ছোয়া যাবে না।",1,"যোগাযোগ থাকুক বা না থাকুক, প্রিয় মানুষ প্রিয়ই থেকে যাবে, দূরের আকাশে চাঁদের মত, দেখা যাবে কিন্তু ছোয়া যাবে না।",2025-08-27T03:35:57Z
Ugw_63Dq0avdOGRXqFh4AaABAg,"কথা,,গুলো,, হীরার,, চেয়ে ও,,দামি",1,"কথা,,গুলো,, হীরার,, চেয়ে ও,,দামি",2025-01-19T09:47:41Z
Ugxu5xBoeS5J2hRCWbl4AaABAg,আমার জন্ম ১৯৯২।  আমি পুরাতন গান অনেক ভালোবাসি।,1,আমার জন্ম ১৯৯২। আমি পুরাতন গান অনেক ভালোবাসি।,2025-09-28T15:57:43Z
Ugzl0XFhrULudjlJ2TN4AaABAg,আসলেই ভাল বাসা জাতনাময়😢,1,আসলেই ভাল বাসা জাতনাময়,2025-11-19T19:25:53Z
UgwgaoyrZAGS4TCYD1R4AaABAg,হাজার বছর বেচে থাকুক সাবিনা ইয়াসমিন,1,হাজার বছর বেচে থাকুক সাবিনা ইয়াসমিন,2025-05-16T14:00:31Z
UgyrmO-q3YFeZTrs03p4AaABAg,"অনেক অনেক মিস করছি, পেলে আসা দিন গুলি কে 😢",1,"অনেক অনেক মিস করছি, পেলে আসা দিন গুলি কে",2025-08-05T03:50:51Z
UgxVpIs9w9FyGQQ-LB14AaABAg,সাবিনা ইয়াসমিনের মত গায়িকা আর হবে না। কি কন্ঠ যত শুনি ততই ভালো লাগে। ❤❤,1,সাবিনা ইয়াসমিনের মত গায়িকা আর হবে না। কি কন্ঠ যত শুনি ততই ভালো লাগে।,2025-09-04T16:14:46Z
UgypRjcsL8w6DiLZ7lh4AaABAg,"এমন গান আর তৈরি হবে না, যেমন গীতিকার, তেমন সুরকার,  তেমন শিল্পী।",1,"এমন গান আর তৈরি হবে না, যেমন গীতিকার, তেমন সুরকার, তেমন শিল্পী।",2025-04-23T11:19:59Z
UgwNsN5KsU0muYNJKVh4AaABAg,আমাদের স্বর্ণালী দিনগুলি আর স্বার্ণালী রইলো না। কষ্ট লাগে সেই সব দিনগুলি কোথায় যেন হারিয়ে গেছে।,1,আমাদের স্বর্ণালী দিনগুলি আর স্বার্ণালী রইলো না। কষ্ট লাগে সেই সব দিনগুলি কোথায় যেন হারিয়ে গেছে।,2025-05-26T17:57:01Z
Ugwdmu4h9kkHh0GrKad4AaABAg,এ রকম  গান আর হবেনা❤❤❤❤❤,1,এ রকম গান আর হবেনা,2024-03-27T19:06:47Z
UgzU7rh9jADvoloq8cx4AaABAg,কি সুন্দর মিউজিক! কি সুন্দর কথা!,1,কি সুন্দর মিউজিক! কি সুন্দর কথা!,2025-06-28T11:44:40Z
UgwDXW4Z_2iq3DJvzSJ4AaABAg,"দুঃখ ভালোবেসেই একজনের ডাকে সাড়া দিয়েছিলাম।
বিনিময়ে ২২ বছর ধরে চোখের পানি ঝড়ে।যদি পারতাম তার থেকে আমার হারানো দিন গুলো ফেরৎ চাইতাম…...",1,দুঃখ ভালোবেসেই একজনের ডাকে সাড়া দিয়েছিলাম। বিনিময়ে ২২ বছর ধরে চোখের পানি ঝড়ে।যদি পারতাম তার থেকে আমার হারানো দিন গুলো ফেরৎ চাইতাম…...,2025-05-05T04:16:02Z
UgyWmjx3KJTS8c2drtR4AaABAg,আমি নব্বই দশক দেখেছি। পার কোরে আসছি আহ কি দিন গুলাই ছিল।,1,আমি নব্বই দশক দেখেছি। পার কোরে আসছি আহ কি দিন গুলাই ছিল।,2025-11-16T08:29:44Z
UgwMOrOkXVOhfuiwrV14AaABAg,ববিতা নায়িকাদের মধ্যে গর্ব ...............,1,ববিতা নায়িকাদের মধ্যে গর্ব ...............,2025-07-28T15:14:34Z
Ugytm7LCrBkHTLPvJEl4AaABAg,কত নাইকা আইলো গেলো কিন্তু ববিতার মতো সুন্দরী নাইকা আইলো না আর আইবোও না!,1,কত নাইকা আইলো গেলো কিন্তু ববিতার মতো সুন্দরী নাইকা আইলো না আর আইবোও না!,2025-05-29T18:33:45Z
UgwOb0qmBQv7x7-0yh94AaABAg,"এত সুন্দর গান হয়, এই গান গুলো না শুনলে বুঝতে পারতাম না 💚🌹🌹🌹🌹💓🌺💕❤️💖💚",1,"এত সুন্দর গান হয়, এই গান গুলো না শুনলে বুঝতে পারতাম না ️",2025-05-30T14:08:51Z
Ugz-IzxeOVhpaJnrg314AaABAg,গানগুলো যেন জীবনের সাথে মিলে যায়,1,গানগুলো যেন জীবনের সাথে মিলে যায়,2025-09-06T06:54:42Z
UgxjKzVSykMjGSQ_mWh4AaABAg,"গানটা যেন আমার জন্য
জীবন আসলে অনেক কষ্টের",1,গানটা যেন আমার জন্য জীবন আসলে অনেক কষ্টের,2025-08-15T14:04:08Z
Ugy3ZvJ79BvU6jcx35p4AaABAg,কি সুন্দর লিরিক্স ❤️😥❤️,1,কি সুন্দর লিরিক্স ️️,2025-11-28T06:19:14Z
UgwYtF-K0X5NLLlXPbt4AaABAg,"কত নায়িকা এলো গেলো, কত নায়িকা আসবে..  কিন্তু বাংলা চলচ্চিত্রে সৌন্দর্য, অভিনয়, এক্সপ্রেশন মিলিয়ে নায়িকা একজনই, সে হলো ববিতা। সাবিনা ইয়াসমিনের মধুমাখা কন্ঠ আর ববিতার অভিনয় মিলে এই গান চিরস্মরণীয় হয়ে থাকবে।",1,"কত নায়িকা এলো গেলো, কত নায়িকা আসবে.. কিন্তু বাংলা চলচ্চিত্রে সৌন্দর্য, অভিনয়, এক্সপ্রেশন মিলিয়ে নায়িকা একজনই, সে হলো ববিতা। সাবিনা ইয়াসমিনের মধুমাখা কন্ঠ আর ববিতার অভিনয় মিলে এই গান চিরস্মরণীয় হয়ে থাকবে।",2024-03-29T14:01:06Z
UgzaCppGCscmWspv74d4AaABAg,আমার একাকিত্বের ওষুদ।তাকে স্বরন করার পথ্য। তার ভালবাসাকে অনুভব করার ট্যাবলেট।  আহ কি গান।,1,আমার একাকিত্বের ওষুদ।তাকে স্বরন করার পথ্য। তার ভালবাসাকে অনুভব করার ট্যাবলেট। আহ কি গান।,2025-05-19T22:41:49Z
UgySCDgrofBF_LT9eK94AaABAg,"অসাধারণ সব সময়'ই
এই গানগুলো ❤",1,অসাধারণ সব সময়'ই এই গানগুলো,2025-10-29T15:00:12Z
UgxuK-BPAeVj7qpTWuN4AaABAg,আমি পাথয় হয়ে এই গান শুনলাম,1,আমি পাথয় হয়ে এই গান শুনলাম,2025-08-04T18:05:56Z
UgwYqvJoqjn7EjUkH1p4AaABAg,আজকে কমেন্ট করে গেলাম হয়তো আমরা থাকবোনা কিন্তু গান টি চির অমর হয়ে থাকবে:২৫-৭-২০২৩,1,আজকে কমেন্ট করে গেলাম হয়তো আমরা থাকবোনা কিন্তু গান টি চির অমর হয়ে থাকবে:২৫-৭-২০২৩,2023-07-24T19:57:36Z
Ugx7afkcCkruXu5D86Z4AaABAg,মন চাইছে পুরাতন গান শুনার,1,মন চাইছে পুরাতন গান শুনার,2025-11-23T16:41:17Z
UgwbxQ1V7eZY_tClSAZ4AaABAg,"দুঃখ ভালোবেসে প্রেমের খেলা  হয় 
আগুনে মন পুড়ে আলংকার বানাতে হয়",1,দুঃখ ভালোবেসে প্রেমের খেলা হয় আগুনে মন পুড়ে আলংকার বানাতে হয়,2024-11-28T14:37:29Z
UgxdD8ykPLGE28gTESZ4AaABAg,এখনো শুনি ওয়াও,1,এখনো শুনি ওয়াও,2025-12-05T15:30:24Z
UgxYBA4ceYO1NkmsmMx4AaABAg,প্রেম সত্যি বড় বেশি কষ্ট দিতে জানে যদি তা খাটি প্রেমহয়,1,প্রেম সত্যি বড় বেশি কষ্ট দিতে জানে যদি তা খাটি প্রেমহয়,2025-05-05T15:00:27Z
UgyDL6FRG_I_n4abdQ54AaABAg,সবকিছু মিলে অতুলনীয়  অসাধারণ।,1,সবকিছু মিলে অতুলনীয় অসাধারণ।,2025-10-24T18:33:55Z
UgxEKa9jEatNyM2n_s14AaABAg,"সাবিনা ইয়াসমিনের পাখির কন্ঠের এই গানগুলো স্মৃতির পাতায় থাকবে, পৃথিবী যত ঠিকে থাকবে।",1,"সাবিনা ইয়াসমিনের পাখির কন্ঠের এই গানগুলো স্মৃতির পাতায় থাকবে, পৃথিবী যত ঠিকে থাকবে।",2025-04-23T18:06:13Z
UgzvknsW7OvAyodXFON4AaABAg,কে কে শুনছেন ২০২৫ নভেম্বর??,1,কে কে শুনছেন ২০২৫ নভেম্বর??,2025-11-28T14:58:44Z
Ugz7Oj9uiICZBVMLVYx4AaABAg,🎉 দুঃখ কষ্ট দিয়ে ভাল থাকে ❤❤❤❤❤❤❤❤❤❤❤❤,1,দুঃখ কষ্ট দিয়ে ভাল থাকে,2024-12-29T06:40:58Z
UgwzFWsH986CtcNRwDh4AaABAg,"সত্যি বলতে কি,, অসাধারণ একটি গান,,",1,"সত্যি বলতে কি,, অসাধারণ একটি গান,,",2025-04-24T18:13:01Z
Ugx4fpp9MBzNM6ji1ux4AaABAg,এই ছবি টা কয়েক বার দেখেছি অসাধারণ খুবই সুন্দর একটা ছবি,1,এই ছবি টা কয়েক বার দেখেছি অসাধারণ খুবই সুন্দর একটা ছবি,2025-06-29T10:39:35Z
Ugz3Yp6Og9YI8Qrccjt4AaABAg,❤❤❤ আমার খুব প্রিয় একটি গান আমি মিস করি ❤❤,1,আমার খুব প্রিয় একটি গান আমি মিস করি,2025-07-27T14:28:44Z
Ugy19fj1C_Tg4P0UNj14AaABAg,একটা সময় যারা বাংলা মুভির নাম শুনলেই নাক চিৎকা তো এখন তারাই বাংলা মুভির গান শুনলে প্রশংসা করে,0,একটা সময় যারা বাংলা মুভির নাম শুনলেই নাক চিৎকা তো এখন তারাই বাংলা মুভির গান শুনলে প্রশংসা করে,2024-10-10T10:34:46Z
UgxgJFlm_GzpfjwVrzp4AaABAg,শত বার শুনলেও মন ভরে না।,0,শত বার শুনলেও মন ভরে না।,2025-05-28T15:08:01Z
UgyvOlIpWLw1b1z_Oap4AaABAg,"আগামী ১০০ বছরে এইরকম সব কিছু মিলে মিশে একাকার হয়ে অমর গান আর তৈরী হবে না।।
একজন আলাউদ্দিন আলী
একজন আমজাদ হোসেন
একজন সাবিনা ইয়াসমিন
একজন বুলবুল আহমেদ
একজন ববিতা আর আসবেন না।",1,আগামী ১০০ বছরে এইরকম সব কিছু মিলে মিশে একাকার হয়ে অমর গান আর তৈরী হবে না।। একজন আলাউদ্দিন আলী একজন আমজাদ হোসেন একজন সাবিনা ইয়াসমিন একজন বুলবুল আহমেদ একজন ববিতা আর আসবেন না।,2024-01-29T19:46:07Z
UgwqxMXSRX8ZFhVhbGZ4AaABAg,এ ধরনের  গানের একজন দর্শক হিসেবে বিচার করার ক্ষমতা আমার নাই। আমি শুধু নির্বাক হয়ে শুনি এলেমেলো করো ফেলে নিজেকে। এই ধরনের কালজয়ী গান শুনার মনমানসিকতা খুব সলিড থাকতে হবে একদম নির্ভেজাল। তাহলেই এসব গানের মর্ম বোঝা যায়।,1,এ ধরনের গানের একজন দর্শক হিসেবে বিচার করার ক্ষমতা আমার নাই। আমি শুধু নির্বাক হয়ে শুনি এলেমেলো করো ফেলে নিজেকে। এই ধরনের কালজয়ী গান শুনার মনমানসিকতা খুব সলিড থাকতে হবে একদম নির্ভেজাল। তাহলেই এসব গানের মর্ম বোঝা যায়।,2023-11-17T10:44:39Z
UgxWP4XHK8cGvaOZhgR4AaABAg,ভালবাসার মধ্যে সুখের চেয়ে দুঃই বেশি। এফএল পরজগতে তোমার সাথে দেখা হবে সেই অপেক্ষায় রইলাম।,1,ভালবাসার মধ্যে সুখের চেয়ে দুঃই বেশি। এফএল পরজগতে তোমার সাথে দেখা হবে সেই অপেক্ষায় রইলাম।,2025-06-13T18:09:12Z
UgxwragrfebxMwsjwwB4AaABAg,কোনদিন পুরনো হবে না যুগযুগ ধরে মানুষের অন্তরে থাকবে কালজয়ী গান।,1,কোনদিন পুরনো হবে না যুগযুগ ধরে মানুষের অন্তরে থাকবে কালজয়ী গান।,2025-10-11T18:16:26Z
Ugw0B9Yr0oOmd3qj9eF4AaABAg,"অসাধারণ সুর মনটা ভরে যায়,
নায়কা ও অসাধারণ ছিল",1,"অসাধারণ সুর মনটা ভরে যায়, নায়কা ও অসাধারণ ছিল",2025-05-27T06:53:50Z
UgyGADD3lPI6Lf03i1h4AaABAg,অসাধারণ একটি গান খুব সুন্দর লাগলো।,1,অসাধারণ একটি গান খুব সুন্দর লাগলো।,2025-05-08T14:11:44Z
UgwReBktac5zkXl4VVh4AaABAg,"এই গান গুলো ঈদয় ছুয়ে যায়
  যা যুগ যুগ মানুষের মনের 
কুঠরীতে থাকবে।",1,এই গান গুলো ঈদয় ছুয়ে যায় যা যুগ যুগ মানুষের মনের কুঠরীতে থাকবে।,2025-04-19T06:52:39Z
Ugz0biXIdWAA9jW1kaB4AaABAg,বাংলাদেশ বেতার এই সকল গান শোনা যেত আজ এমন সুন্দর গান গুলো খুব মিস করি।,1,বাংলাদেশ বেতার এই সকল গান শোনা যেত আজ এমন সুন্দর গান গুলো খুব মিস করি।,2025-08-27T13:03:34Z
UgyMEKhSQw7Q17n3TNN4AaABAg,চলচ্চিত্র জগতের মধ্যে যদি নায়িকা থাকে ববিতা ম্যাডাম,1,চলচ্চিত্র জগতের মধ্যে যদি নায়িকা থাকে ববিতা ম্যাডাম,2024-08-31T18:13:17Z
Ugx6mxizv-YPrBWJCRZ4AaABAg,এই গানটি আমার সবচেয়ে প্রিয় গান,1,এই গানটি আমার সবচেয়ে প্রিয় গান,2025-05-02T17:36:04Z
UgxBPrFgpcvKC70Adqd4AaABAg,Amar প্রিয় গান। but অডিও গান টাই পছন্দ।,0,Amar প্রিয় গান। but অডিও গান টাই পছন্দ।,2025-09-11T05:13:49Z
UgwarZ0S3nwWfAWi_gp4AaABAg,"গান কাকে বলে, এযুগের শ্রোতাদের জন্য উদাহরণ।",1,"গান কাকে বলে, এযুগের শ্রোতাদের জন্য উদাহরণ।",2025-03-14T15:45:32Z
UgyVohaX7gK5AB7xv_Z4AaABAg,অসাধারণ এই সব গান বর্তমান চলচ্চিত্রে অনুপস্থিত। এখনকার গান সব হোঁৎকা মার্কা!,1,অসাধারণ এই সব গান বর্তমান চলচ্চিত্রে অনুপস্থিত। এখনকার গান সব হোঁৎকা মার্কা!,2025-07-01T05:52:17Z
Ugx02QaJ4KjmLdC7xZ54AaABAg,এই গান কখনো পুরাতন হবে না,0,এই গান কখনো পুরাতন হবে না,2024-10-24T16:53:12Z
UgwxIb_DvSeP0aIgfNF4AaABAg,স্বামী ইয়াসমিনের গান আমার খুব পছন্দ,1,স্বামী ইয়াসমিনের গান আমার খুব পছন্দ,2024-10-19T09:56:28Z
Ugwvwyp1Ty2QEb4BHYR4AaABAg,২০২৫ সালে এসে শুনছি গানটা। কি সুন্দর!  ❤❤❤❤❤,1,২০২৫ সালে এসে শুনছি গানটা। কি সুন্দর!,2025-08-30T08:32:35Z
Ugydm5bL1tSobFUmmTp4AaABAg,দুইজনই খুব পছন্দের।সাবিনা ইয়াসমিন আর ববিতা ম্যাডাম দুই জনেই বাংলার কিংবদন্তি।,0,দুইজনই খুব পছন্দের।সাবিনা ইয়াসমিন আর ববিতা ম্যাডাম দুই জনেই বাংলার কিংবদন্তি।,2025-10-31T10:59:16Z
