id,text,label,clean_text,reference_time
UgxC2bLnCnLu55w3s794AaABAg,অসাধারণ কথা গুলো ভালো লাগে এই গানটা,-1,অসাধারণ কথা গুলো ভালো লাগে এই গানটা,2025-04-05T04:40:13Z
Ugw97yVkDY2W5kyucY94AaABAg,এইসব গান যখনই শুনব তখনই নতুন❤❤❤,-1,এইসব গান যখনই শুনব তখনই নতুন,2025-07-23T05:35:01Z
UgwTP4xw2oBOMtoaDvx4AaABAg,নিশ্চয়ই ঐ সময়টা ছিল বাংলা চলচ্চিত্র জগতের স্বর্ণ যোগ এবং সালমান শাহ ও শাবনূর ছিল স্বর্ণ মুকুট।,-1,নিশ্চয়ই ঐ সময়টা ছিল বাংলা চলচ্চিত্র জগতের স্বর্ণ যোগ এবং সালমান শাহ ও শাবনূর ছিল স্বর্ণ মুকুট।,2025-07-22T18:11:37Z
UgxG9kyrQh6pkRjx1tx4AaABAg,"তোমাকে বলতে মন চায়, সারাদিনে কতবার তোমাকে মনে পড়ে, বলার ভাষা নেই প্রতিটা মুহূর্তে তোমার কথা মনে আসে, চোখ বন্ধ করলেই তোমার মুখটা ভাসে আমার চোখের সামনে তুমি না থাকলে-ও আমার হৃদয় যেনো তোমার জন্যই ধড়ফড় করে, তোমার হাসি, তোমার কথা, তোমার চোখের সুন্দরতা সবকিছুই আমার মনে গেঁথে আছে, কখনো কখনো মনে হয় তুমি আমার কাছে আছো পাশেই আছো আমার কথা শোনো তুমি যেখানেই থাকো, আমি তোমাকে ভুলতে পারি নাহ তোমার স্মৃতির ছোঁয়া ছাড়া এক মুহূর্তও আমি থাকতে পারি নাহ প্রতিদিন তোমাকে ভেবেই দিন শুরু হয়,তোমার কথা ভেবেই রাত শেষ হয়, তোমার ভালোবাসা আমার জীবনের সবচেয়ে বড়ো উপহার, যা আমি কখনো ভুলবো না আমার ভালোবাসা তোমার জন্য কখনো কমবে নাহ বরং প্রতিদিন বাড়তে থাকবে তুমি আমার জীবনের সেই বিশেষ মানুষ যার জন্য আমি সারাজীবন অপেক্ষা করতে চাই তোমার জন্য আমার মন সবসময় খোলা আমার ভালোবাসা চিরকাল তোমার জন্যই থাকবে...!! 🖤❤️",-1,"তোমাকে বলতে মন চায়, সারাদিনে কতবার তোমাকে মনে পড়ে, বলার ভাষা নেই প্রতিটা মুহূর্তে তোমার কথা মনে আসে, চোখ বন্ধ করলেই তোমার মুখটা ভাসে আমার চোখের সামনে তুমি না থাকলে-ও আমার হৃদয় যেনো তোমার জন্যই ধড়ফড় করে, তোমার হাসি, তোমার কথা, তোমার চোখের সুন্দরতা সবকিছুই আমার মনে গেঁথে আছে, কখনো কখনো মনে হয় তুমি আমার কাছে আছো পাশেই আছো আমার কথা শোনো তুমি যেখানেই থাকো, আমি তোমাকে ভুলতে পারি নাহ তোমার স্মৃতির ছোঁয়া ছাড়া এক মুহূর্তও আমি থাকতে পারি নাহ প্রতিদিন তোমাকে ভেবেই দিন শুরু হয়,তোমার কথা ভেবেই রাত শেষ হয়, তোমার ভালোবাসা আমার জীবনের সবচেয়ে বড়ো উপহার, যা আমি কখনো ভুলবো না আমার ভালোবাসা তোমার জন্য কখনো কমবে নাহ বরং প্রতিদিন বাড়তে থাকবে তুমি আমার জীবনের সেই বিশেষ মানুষ যার জন্য আমি সারাজীবন অপেক্ষা করতে চাই তোমার জন্য আমার মন সবসময় খোলা আমার ভালোবাসা চিরকাল তোমার জন্যই থাকবে...!! ️",2025-09-11T10:27:10Z
UgwRbcrefDSnCecj_zp4AaABAg,2025 সালে কে কে এই গান শুনছে❤❤❤,-1,2025 সালে কে কে এই গান শুনছে,2025-08-20T05:12:45Z
UgwI0QV9ZMgM282jTEh4AaABAg,কে কে২০২৫ সালের নবেম্বরের ২৭ তারিখে   গান শুনতে আসছো❤আগের গান গুলো ভালোই লাগে❤❤❤,-1,কে কে২০২৫ সালের নবেম্বরের ২৭ তারিখে গান শুনতে আসছোআগের গান গুলো ভালোই লাগে,2025-11-27T16:29:22Z
UgxaR7SxfGgLmmbfq6R4AaABAg,যত শুনি তত ভালো লাগে ❤,-1,যত শুনি তত ভালো লাগে,2025-07-26T03:36:50Z
UgzYwwP5EC51J2lc8Kp4AaABAg,এগুলো গান শুনতে ভালো লাগে,-1,এগুলো গান শুনতে ভালো লাগে,2025-03-25T03:45:51Z
UgyCQv_h9eA1nA057Dp4AaABAg,সালমান শাহ চিরজীবী হোক,-1,সালমান শাহ চিরজীবী হোক,2025-05-26T17:32:22Z
UgwnathSh3ZqjCuID4t4AaABAg,সেই ছোট্ট বেলা থেকে এই গান শুনতে শুনতে বড়ো হয়েছি কিন্তু আজ পর্যন্ত একবারো আমার কাছে মনে হয়নি যে এই গান পুরাতন হয়েছে,-1,সেই ছোট্ট বেলা থেকে এই গান শুনতে শুনতে বড়ো হয়েছি কিন্তু আজ পর্যন্ত একবারো আমার কাছে মনে হয়নি যে এই গান পুরাতন হয়েছে,2025-10-13T10:08:15Z
